championship_name,event__name,round_name,rank,bib,nme,noc,total
2022 World Championship,10M Air Pistol Men,Gold Medal Match,1,1179,LIU Jinyao,CHN,17
2022 World Championship,10M Air Pistol Men,Gold Medal Match,2,1210,ZHANG Yifan,CHN,15
2022 World Championship,10M Air Pistol Men,Ranking Match,1,1210,ZHANG Yifan,CHN,254.2
2022 World Championship,10M Air Pistol Men,Ranking Match,2,1179,LIU Jinyao,CHN,252.5
2022 World Championship,10M Air Pistol Men,Ranking Match,3,2366,KOROSTYLOV Pavlo,UKR,251.0
2022 World Championship,10M Air Pistol Men,Ranking Match,4,1820,LEE Wonho,KOR,250.7
2022 World Championship,10M Air Pistol Men,Ranking Match,5,1206,ZHANG Bowen,CHN,200.0
2022 World Championship,10M Air Pistol Men,Ranking Match,6,2061,JOSEPH Gulfam,PAK,198.4
2022 World Championship,10M Air Pistol Men,Ranking Match,7,2357,BANKIN Viktor,UKR,148.1
2022 World Championship,10M Air Pistol Men,Ranking Match,8,1611,NARWAL Shiva,IND,147.6
2022 World Championship,10M Air Pistol Men,Qualification,1,1210,ZHANG Yifan,CHN,589-23x
2022 World Championship,10M Air Pistol Men,Qualification,2,1206,ZHANG Bowen,CHN,587-21x
2022 World Championship,10M Air Pistol Men,Qualification,3,2061,JOSEPH Gulfam,PAK,586-26x
2022 World Championship,10M Air Pistol Men,Qualification,4,2366,KOROSTYLOV Pavlo,UKR,584-21x
2022 World Championship,10M Air Pistol Men,Qualification,5,2357,BANKIN Viktor,UKR,583-26x
2022 World Championship,10M Air Pistol Men,Qualification,6,1611,NARWAL Shiva,IND,583-25x
2022 World Championship,10M Air Pistol Men,Qualification,7,1179,LIU Jinyao,CHN,582-23x
2022 World Championship,10M Air Pistol Men,Qualification,8,1820,LEE Wonho,KOR,582-20x
2022 World Championship,10M Air Pistol Men,Qualification,9,1612,NAVEEN Naveen,IND,582-19x
2022 World Championship,10M Air Pistol Men,Qualification,10,1662,POORHOSSEINI LAFMEJANI Sajad,IRI,581-26x
2022 World Championship,10M Air Pistol Men,Qualification,11,1489,REITZ Christian,GER,581-22x
2022 World Championship,10M Air Pistol Men,Qualification,12,1144,DONKOV Samuil,BUL,581-20x
2022 World Championship,10M Air Pistol Men,Qualification,13,1076,LUNEV Ruslan,AZE,580-20x
2022 World Championship,10M Air Pistol Men,Qualification,14,1274,SCHEJBAL Pavel,CZE,580-20x
2022 World Championship,10M Air Pistol Men,Qualification,15,2337,DIKEC Yusuf,TUR,580-19x
2022 World Championship,10M Air Pistol Men,Qualification,16,1873,VASERMANIS Emils,LAT,580-14x
2022 World Championship,10M Air Pistol Men,Qualification,17,1872,STRAUTMANIS Lauris,LAT,579-22x
2022 World Championship,10M Air Pistol Men,Qualification,18,1450,MOSULISHVILI Kako,GEO,579-20x
2022 World Championship,10M Air Pistol Men,Qualification,19,1629,SIDHU Vijayveer,IND,579-17x
2022 World Championship,10M Air Pistol Men,Qualification,20,2268,TUZINSKY Juraj,SVK,579-16x
2022 World Championship,10M Air Pistol Men,Qualification,21,2205,MIKEC Damir,SRB,579-15x
2022 World Championship,10M Air Pistol Men,Qualification,22,1703,MALDINI Federico Nilo,ITA,579-14x
2022 World Championship,10M Air Pistol Men,Qualification,23,2123,COSTA Joao,POR,578-19x
2022 World Championship,10M Air Pistol Men,Qualification,24,1844,ALANAZI Atallah Nidaa K,KSA,578-19x
2022 World Championship,10M Air Pistol Men,Qualification,25,2311,KUO Kuan-Ting,TPE,578-19x
2022 World Championship,10M Air Pistol Men,Qualification,26,1813,LEE Daemyung,KOR,578-18x
2022 World Championship,10M Air Pistol Men,Qualification,27,1348,FREIJE TORNEIRO Martin,ESP,578-14x
2022 World Championship,10M Air Pistol Men,Qualification,28,1706,MONNA Paolo,ITA,577-19x
2022 World Championship,10M Air Pistol Men,Qualification,29,2450,SVECHNIKOV Vladimir,UZB,577-19x
2022 World Championship,10M Air Pistol Men,Qualification,30,1433,CALLAGHAN Kristian Michael Smeeton,GBR,577-16x
2022 World Championship,10M Air Pistol Men,Qualification,31,1847,ALDOSARI Safar Mohammed S,KSA,577-14x
2022 World Championship,10M Air Pistol Men,Qualification,32,1761,RAKHIMZHAN Valeriy,KAZ,577-14x
2022 World Championship,10M Air Pistol Men,Qualification,33,1654,FOROUGHI Javad,IRI,577-11x
2022 World Championship,10M Air Pistol Men,Qualification,34,1019,KHLGHATYAN Benik,ARM,576-23x
2022 World Championship,10M Air Pistol Men,Qualification,35,2200,GRGIC Dimitrije,SRB,576-19x
2022 World Championship,10M Air Pistol Men,Qualification,36,2244,SOLARI Jason,SUI,576-19x
2022 World Championship,10M Air Pistol Men,Qualification,37,1860,AL NMSHAN Hamad,KUW,576-17x
2022 World Championship,10M Air Pistol Men,Qualification,38,1439,MILLER James Andrew John,GBR,576-16x
2022 World Championship,10M Air Pistol Men,Qualification,39,2413,MOWRER Nickolaus,USA,576-15x
2022 World Championship,10M Air Pistol Men,Qualification,40,2262,KOSTUR Marek,SVK,575-19x
2022 World Championship,10M Air Pistol Men,Qualification,41,2310,HUANG Wei-Te,TPE,575-16x
2022 World Championship,10M Air Pistol Men,Qualification,42,2277,JOHANSSON Morgan Gunnar,SWE,575-15x
2022 World Championship,10M Air Pistol Men,Qualification,43,2375,OMELCHUK Oleh,UKR,574-24x
2022 World Championship,10M Air Pistol Men,Qualification,44,2048,AL-KIYUMI Ali Said Hamed,OMA,574-20x
2022 World Championship,10M Air Pistol Men,Qualification,45,2001,AAS Ole-Harald,NOR,574-19x
2022 World Championship,10M Air Pistol Men,Qualification,46,1822,PARK Daehun,KOR,574-18x
2022 World Championship,10M Air Pistol Men,Qualification,47,1038,AUPRICH Andreas,AUT,574-18x
2022 World Championship,10M Air Pistol Men,Qualification,48,1475,GRIMM Philipp,GER,574-17x
2022 World Championship,10M Air Pistol Men,Qualification,49,2179,CEPER Joze,SLO,574-16x
2022 World Championship,10M Air Pistol Men,Qualification,50,1734,IWASA Masaki,JPN,574-12x
2022 World Championship,10M Air Pistol Men,Qualification,51,1894,WONG Guanjie Johnathan,MAS,573-18x
2022 World Championship,10M Air Pistol Men,Qualification,52,1505,KORAKAKIS Dionysios,GRE,573-15x
2022 World Championship,10M Air Pistol Men,Qualification,53,2079,VALDEZ Carlo Deniel,PHI,573-15x
2022 World Championship,10M Air Pistol Men,Qualification,54,2163,VLAD Andrei-Cristian,ROU,573-13x
2022 World Championship,10M Air Pistol Men,Qualification,55,1935,ENKHTAIVAN Davaakhuu,MGL,573-12x
2022 World Championship,10M Air Pistol Men,Qualification,56,1653,EFATI Mohammadrasoul,IRI,573-11x
2022 World Championship,10M Air Pistol Men,Qualification,57,1295,LARSEN Frederik,DEN,573-10x
2022 World Championship,10M Air Pistol Men,Qualification,58,1555,TATRAI Miklos,HUN,573-9x
2022 World Championship,10M Air Pistol Men,Qualification,59,1736,KANESAKA Haruto,JPN,572-19x
2022 World Championship,10M Air Pistol Men,Qualification,60,1062,ZECHMEISTER Richard,AUT,572-15x
2022 World Championship,10M Air Pistol Men,Qualification,61,1221,SANCHEZ Sebastian,COL,572-14x
2022 World Championship,10M Air Pistol Men,Qualification,62,2275,AHLQVIST Isac Linus Alex,SWE,572-13x
2022 World Championship,10M Air Pistol Men,Qualification,63,2348,ALAMEERI Ahmed Abdalla Ibrahim Abdalla,UAE,572-11x
2022 World Championship,10M Air Pistol Men,Qualification,64,2461,PHAM Quang Huy,VIE,571-17x
2022 World Championship,10M Air Pistol Men,Qualification,65,1047,KRAL Daniel,AUT,571-15x
2022 World Championship,10M Air Pistol Men,Qualification,66,2206,PETROV Dusko,SRB,571-14x
2022 World Championship,10M Air Pistol Men,Qualification,67,1268,DUBOVY Jindrich,CZE,571-13x
2022 World Championship,10M Air Pistol Men,Qualification,68,1240,POSAVEC Zeljko,CRO,571-12x
2022 World Championship,10M Air Pistol Men,Qualification,69,1760,MAZEPA Maxim,KAZ,571-11x
2022 World Championship,10M Air Pistol Men,Qualification,70,2341,TAVSAN Bugra,TUR,569-18x
2022 World Championship,10M Air Pistol Men,Qualification,71,2338,KELES Ismail,TUR,569-17x
2022 World Championship,10M Air Pistol Men,Qualification,72,1449,MACHAVARIANI Tsotne,GEO,569-17x
2022 World Championship,10M Air Pistol Men,Qualification,73,1146,KIROV Kiril,BUL,569-16x
2022 World Championship,10M Air Pistol Men,Qualification,74,2114,WOJTYNA Szymon,POL,569-14x
2022 World Championship,10M Air Pistol Men,Qualification,75,2411,LUTZ Stephen,USA,569-13x
2022 World Championship,10M Air Pistol Men,Qualification,76,1122,GOMES Roberto,BRA,569-13x
2022 World Championship,10M Air Pistol Men,Qualification,77,1446,KADAGIDZE Levan,GEO,569-12x
2022 World Championship,10M Air Pistol Men,Qualification,78,2401,HALL James,USA,568-16x
2022 World Championship,10M Air Pistol Men,Qualification,79,1757,IMANKULOV Eldar,KAZ,568-16x
2022 World Championship,10M Air Pistol Men,Qualification,80,2462,PHAN Xuan Chuyen,VIE,568-13x
2022 World Championship,10M Air Pistol Men,Qualification,81,1846,ALBADRANI Aqeel Abdulhady A,KSA,568-11x
2022 World Championship,10M Air Pistol Men,Qualification,82,1087,AHMED Shakil,BAN,568-11x
2022 World Championship,10M Air Pistol Men,Qualification,83,2228,DEMIERRE Steve,SUI,568-9x
2022 World Championship,10M Air Pistol Men,Qualification,84,2050,AL RAHBI Sulaiman,OMA,567-18x
2022 World Championship,10M Air Pistol Men,Qualification,85,1309,ABDEL RAZEK Samy,EGY,567-9x
2022 World Championship,10M Air Pistol Men,Qualification,86,1472,FROEHLICH Paul,GER,566-18x
2022 World Championship,10M Air Pistol Men,Qualification,87,2295,KONGKLANG Waster Warakorn,THA,566-13x
2022 World Championship,10M Air Pistol Men,Qualification,88,1071,ASTANOV Elvin,AZE,566-12x
2022 World Championship,10M Air Pistol Men,Qualification,89,2308,CHIN Li Wei Hua,TPE,565-17x
2022 World Championship,10M Air Pistol Men,Qualification,90,1151,STAMENOV Kaloyan,BUL,565-14x
2022 World Championship,10M Air Pistol Men,Qualification,91,1837,SAHITI Nexhat,KOS,565-14x
2022 World Championship,10M Air Pistol Men,Qualification,92,1789,TOKMOKOV Askat,KGZ,564-15x
2022 World Championship,10M Air Pistol Men,Qualification,93,1744,TAKEUCHI Hibiki,JPN,564-12x
2022 World Championship,10M Air Pistol Men,Qualification,94,1305,ABDELFATAH Omar,EGY,563-11x
2022 World Championship,10M Air Pistol Men,Qualification,95,1234,KACAVENDA Uros,CRO,563-8x
2022 World Championship,10M Air Pistol Men,Qualification,96,1945,PUREVDORJ Tergel,MGL,563-8x
2022 World Championship,10M Air Pistol Men,Qualification,97,1783,BEKTENOV Imandos,KGZ,562-14x
2022 World Championship,10M Air Pistol Men,Qualification,98,1858,AL MUTAIRI Ali,KUW,562-14x
2022 World Championship,10M Air Pistol Men,Qualification,99,1943,OYUN Tuguldur,MGL,562-11x
2022 World Championship,10M Air Pistol Men,Qualification,100,1337,YOUNES Emad,EGY,561-17x
2022 World Championship,10M Air Pistol Men,Qualification,101,2292,CHOTPAIBOONPUN Peeraphon,THA,560-14x
2022 World Championship,10M Air Pistol Men,Qualification,102,1955,BRANKOVSKI Borjan,MKD,559-11x
2022 World Championship,10M Air Pistol Men,Qualification,103,1137,SHAIKH Ahmed,BRN,559-9x
2022 World Championship,10M Air Pistol Men,Qualification,104,1159,KOZIC Igor,CAN,558-17x
2022 World Championship,10M Air Pistol Men,Qualification,105,1908,ZIYAU Ziyan,MDV,558-14x
2022 World Championship,10M Air Pistol Men,Qualification,106,1865,HASSAN Hassan,KUW,558-13x
2022 World Championship,10M Air Pistol Men,Qualification,107,2037,AL ABRI Ismail,OMA,557-16x
2022 World Championship,10M Air Pistol Men,Qualification,108,1512,CASTILLO AGUILAR Jose Pablo Vidal,GUA,557-12x
2022 World Championship,10M Air Pistol Men,Qualification,109,1138,ZAMAN Mohamed,BRN,557-8x
2022 World Championship,10M Air Pistol Men,Qualification,110,1080,RAHIMOV Rahim,AZE,556-11x
2022 World Championship,10M Air Pistol Men,Qualification,111,2149,AL SHAIBA Osama Abdulnasser A,QAT,555-14x
2022 World Championship,10M Air Pistol Men,Qualification,112,2294,KHAMHAENG Ram,THA,555-11x
2022 World Championship,10M Air Pistol Men,Qualification,113,2347,AHMED Ameen,UAE,555-11x
2022 World Championship,10M Air Pistol Men,Qualification,114,1774,MWAMBI Maurice Morara,KEN,553-6x
2022 World Championship,10M Air Pistol Men,Qualification,115,1129,ABDULKHALIQ Abdulmajed,BRN,548-8x
2022 World Championship,10M Air Pistol Men,Qualification,116,2349,ALBLOOSHI Othman Ali Abdulla Nasser,UAE,548-7x
2022 World Championship,10M Air Pistol Men,Qualification,117,1776,SAINA Christopher,KEN,544-4x
2022 World Championship,10M Air Pistol Men,Qualification,118,1994,OKPAKU Anire,NGR,538-9x
2022 World Championship,10M Air Pistol Men,Qualification,119,1772,KIRUI David Kiptoo,KEN,537-7x
2022 World Championship,10M Air Pistol Men,Qualification,120,2146,AL-MARRI Misfer Rashid Abdelmohsin I Q Qualification,QAT,499-2x
2022 World Championship,25M Rapid Fire Pistol Men,Medal Match,1,1815,LEE Gunhyeok,KOR,31
2022 World Championship,25M Rapid Fire Pistol Men,Medal Match,2,1403,BESSAGUET Clement,FRA,30
2022 World Championship,25M Rapid Fire Pistol Men,Medal Match,3,2058,BASHIR Ghulam Mustafa,PAK,19
2022 World Championship,25M Rapid Fire Pistol Men,Medal Match,4,1816,LEE Jaekyoon,KOR,15
2022 World Championship,25M Rapid Fire Pistol Men,Ranking Match 1,1,1816,LEE Jaekyoon,KOR,15
2022 World Championship,25M Rapid Fire Pistol Men,Ranking Match 1,2,1403,BESSAGUET Clement,FRA,5
2022 World Championship,25M Rapid Fire Pistol Men,Ranking Match 1,3,1489,REITZ Christian,GER,3
2022 World Championship,25M Rapid Fire Pistol Men,Ranking Match 1,4,1273,RAMPULA Matej,CZE,13
2022 World Championship,25M Rapid Fire Pistol Men,Ranking Match 2,1,1815,LEE Gunhyeok,KOR,16
2022 World Championship,25M Rapid Fire Pistol Men,Ranking Match 2,2,2058,BASHIR Ghulam Mustafa,PAK,15
2022 World Championship,25M Rapid Fire Pistol Men,Ranking Match 2,3,1187,LU Zhiming,CHN,13
2022 World Championship,25M Rapid Fire Pistol Men,Ranking Match 2,4,1487,PETER Florian,GER,12
2022 World Championship,25M Rapid Fire Pistol Men,Qualification,1,1403,BESSAGUET Clement FRA Part 1 98 99 98 295,,589-21x
2022 World Championship,25M Rapid Fire Pistol Men,Qualification,2,1815,LEE Gunhyeok KOR Part 1 99 100 96 295,,586-23x
2022 World Championship,25M Rapid Fire Pistol Men,Qualification,3,1489,REITZ Christian GER Part 1 99 97 97 293,,586-19x
2022 World Championship,25M Rapid Fire Pistol Men,Qualification,4,1187,LU Zhiming CHN Part 1 99 99 94 292,,585-15x
2022 World Championship,25M Rapid Fire Pistol Men,Qualification,5,1273,RAMPULA Matej CZE Part 1 96 99 98 293,,584-24x
2022 World Championship,25M Rapid Fire Pistol Men,Qualification,6,2058,BASHIR Ghulam Mustafa PAK Part 1 98 98 97 293,,584-19x
2022 World Championship,25M Rapid Fire Pistol Men,Qualification,7,1816,LEE Jaekyoon KOR Part 1 99 98 94 291,,584-19x
2022 World Championship,25M Rapid Fire Pistol Men,Qualification,8,1487,PETER Florian GER Part 1 100 98 96 294,,584-19x
2022 World Championship,25M Rapid Fire Pistol Men,Qualification,9,2366,KOROSTYLOV Pavlo UKR Part 1 100 100 94 294,,584-19x
2022 World Championship,25M Rapid Fire Pistol Men,Qualification,10,1422,QUIQUAMPOIX Jean FRA Part 1 96 96 95 287,,583-25x
2022 World Championship,25M Rapid Fire Pistol Men,Qualification,11,1629,SIDHU Vijayveer IND Part 1 99 98 97 294,,583-24x
2022 World Championship,25M Rapid Fire Pistol Men,Qualification,12,1178,LI Yuehong CHN Part 1 99 96 95 290,,583-17x
2022 World Championship,25M Rapid Fire Pistol Men,Qualification,13,1602,KUMAR Vijay IND Part 1 96 97 95 288,,581-20x
2022 World Championship,25M Rapid Fire Pistol Men,Qualification,14,1810,KIM Seojun KOR Part 1 99 98 95 292,,581-16x
2022 World Championship,25M Rapid Fire Pistol Men,Qualification,15,1756,CHIRYUKIN Nikita KAZ Part 1 97 99 95 291,,580-19x
2022 World Championship,25M Rapid Fire Pistol Men,Qualification,16,1257,PUPO Leuris CUB Part 1 99 98 95 292,,580-15x
2022 World Championship,25M Rapid Fire Pistol Men,Qualification,17,1271,PODHRASKY Martin CZE Part 1 99 96 96 291 Seconds Sub,,580-13x
2022 World Championship,25M Rapid Fire Pistol Men,Qualification,18,2362,HORODYNETS Maksym UKR Part 1 97 98 96 291,,579-19x
2022 World Championship,25M Rapid Fire Pistol Men,Qualification,19,2069,CARRILLO Marko PER Part 1 98 93 98 289,,579-16x
2022 World Championship,25M Rapid Fire Pistol Men,Qualification,20,1306,ABDELHADY MOHAMED EGY Part 1 100 95 97 292 Omar Khaled,,577-17x
2022 World Championship,25M Rapid Fire Pistol Men,Qualification,21,2423,SANDERSON Keith USA Part 1 97 96 93 286,,577-16x
2022 World Championship,25M Rapid Fire Pistol Men,Qualification,22,2068,ALTAMIRANO FARFAN Kevin PER Part 1 98 95 97 290 Luis,,577-16x
2022 World Championship,25M Rapid Fire Pistol Men,Qualification,23,1076,LUNEV Ruslan AZE Part 1 99 97 89 285,,577-13x
2022 World Championship,25M Rapid Fire Pistol Men,Qualification,24,1277,STRNAD Martin CZE Part 1 95 99 94 288,,576-19x
2022 World Championship,25M Rapid Fire Pistol Men,Qualification,25,1027,EVGLEVSKI Sergei AUS Part 1 96 97 92 285,,576-16x
2022 World Championship,25M Rapid Fire Pistol Men,Qualification,26,1208,ZHANG Jueming CHN Part 1 98 98 93 289,,576-12x
2022 World Championship,25M Rapid Fire Pistol Men,Qualification,27,2102,MILIWEK Oskar POL Part 1 98 93 93 284,,575-19x
2022 World Championship,25M Rapid Fire Pistol Men,Qualification,28,1580,ANISH Anish IND Part 1 94 93 94 281,,575-18x
2022 World Championship,25M Rapid Fire Pistol Men,Qualification,29,1705,MAZZETTI Riccardo ITA Part 1 94 98 93 285,,575-14x
2022 World Championship,25M Rapid Fire Pistol Men,Qualification,30,1367,OLESK Peeter EST Part 1 99 98 92 289,,574-20x
2022 World Championship,25M Rapid Fire Pistol Men,Qualification,31,1744,TAKEUCHI Hibiki JPN Part 1 98 96 91 285,,574-18x
2022 World Championship,25M Rapid Fire Pistol Men,Qualification,32,1473,GEIS Oliver GER Part 1 96 97 90 283,,574-17x
2022 World Championship,25M Rapid Fire Pistol Men,Qualification,33,2378,PASTERNAK Volodymyr UKR Part 1 97 97 94 288,,574-17x
2022 World Championship,25M Rapid Fire Pistol Men,Qualification,34,1746,YOSHIOKA Dai JPN Part 1 99 98 97 294,,573-19x
2022 World Championship,25M Rapid Fire Pistol Men,Qualification,35,1435,GOWIN Sam William GBR Part 1 96 99 90 285,,573-17x
2022 World Championship,25M Rapid Fire Pistol Men,Qualification,36,2001,AAS Ole-Harald NOR Part 1 99 95 96 290,,573-15x
2022 World Championship,25M Rapid Fire Pistol Men,Qualification,37,2108,SAKOWSKI Patryk POL Part 1 98 96 91 285,,572-14x
2022 World Championship,25M Rapid Fire Pistol Men,Qualification,38,1047,KRAL Daniel AUT Part 1 97 97 91 285,,572-13x
2022 World Championship,25M Rapid Fire Pistol Men,Qualification,39,1711,SPINELLA Massimo ITA Part 1 99 97 94 290,,572-13x
2022 World Championship,25M Rapid Fire Pistol Men,Qualification,40,2409,LEVERETT Henry Turner USA Part 1 94 97 96 287,,571-16x
2022 World Championship,25M Rapid Fire Pistol Men,Qualification,41,1062,ZECHMEISTER Richard AUT Part 1 99 96 96 291 Seconds Sub,,571-16x
2022 World Championship,25M Rapid Fire Pistol Men,Qualification,42,1121,DUARTE Emerson BRA Part 1 95 95 89 279,,570-16x
2022 World Championship,25M Rapid Fire Pistol Men,Qualification,43,2459,HA MINH Thanh VIE Part 1 97 93 93 283,,570-12x
2022 World Championship,25M Rapid Fire Pistol Men,Qualification,44,2294,KHAMHAENG Ram THA Part 1 94 98 91 283,,569-14x
2022 World Championship,25M Rapid Fire Pistol Men,Qualification,45,2095,KLIMEK Damian POL Part 1 92 97 94 283,,568-14x
2022 World Championship,25M Rapid Fire Pistol Men,Qualification,46,1735,IWATA Hiroki JPN Part 1 95 94 94 283,,567-16x
2022 World Championship,25M Rapid Fire Pistol Men,Qualification,47,1433,CALLAGHAN Kristian MichaelGBR Part 1 97 93 93 283 Smeeton,,567-12x
2022 World Championship,25M Rapid Fire Pistol Men,Qualification,48,1252,ALVAREZ Jorge CUB Part 1 97 95 90 282,,567-10x
2022 World Championship,25M Rapid Fire Pistol Men,Qualification,49,1935,ENKHTAIVAN Davaakhuu MGL Part 1 99 91 94 284,,565-19x
2022 World Championship,25M Rapid Fire Pistol Men,Qualification,50,2462,PHAN Xuan Chuyen VIE Part 1 97 94 95 286,,565-10x
2022 World Championship,25M Rapid Fire Pistol Men,Qualification,51,1253,GRAU POTRILLE Jorge CUB Part 1 100 95 95 290,,564-19x
2022 World Championship,25M Rapid Fire Pistol Men,Qualification,52,2179,CEPER Joze SLO Part 1 98 97 89 284,,564-11x
2022 World Championship,25M Rapid Fire Pistol Men,Qualification,53,2044,ALHATTALI Jamal Mansoor OMA Part 1 96 92 93 281,,563-18x
2022 World Championship,25M Rapid Fire Pistol Men,Qualification,54,1038,AUPRICH Andreas AUT Part 1 97 94 92 283,,561-12x
2022 World Championship,25M Rapid Fire Pistol Men,Qualification,55,1521,CHEN Haohui HKG Part 1 95 92 98 285,,561-11x
2022 World Championship,25M Rapid Fire Pistol Men,Qualification,56,1532,BARTOK Csaba HUN Part 1 91 93 94 278,,560-12x
2022 World Championship,25M Rapid Fire Pistol Men,Qualification,57,1369,RAUKAS Fred EST Part 1 93 93 93 279,,559-7x
2022 World Championship,25M Rapid Fire Pistol Men,Qualification,58,2039,AL BALUSHI Muad OMA Part 1 91 95 92 278,,558-9x
2022 World Championship,25M Rapid Fire Pistol Men,Qualification,59,1764,YUNUSMETOV Ruslan KAZ Part 1 98 89 90 277,,554-9x
2022 World Championship,25M Rapid Fire Pistol Men,Qualification,60,2295,KONGKLANG Waster THA Part 1 97 92 91 280 Warakorn,,553-7x
2022 World Championship,25M Rapid Fire Pistol Men,Qualification,61,1312,ASSLA Amr EGY Part 1 93 97 91 281,,551-14x
2022 World Championship,25M Rapid Fire Pistol Men,Qualification,62,1943,OYUN Tuguldur MGL Part 1 94 95 85 274,,547-14x
2022 World Championship,25M Rapid Fire Pistol Men,Qualification,63,1512,CASTILLO AGUILAR Jose GUA Part 1 91 87 88 266 Pablo Vidal,,547-11x
2022 World Championship,25M Rapid Fire Pistol Men,Qualification,64,2042,AL HAJRI Sultan Mohammed OMA Part 1 97 91 79 267 Hamdan,,547-11x
2022 World Championship,25M Rapid Fire Pistol Men,Qualification,65,1361,ERK Raul EST Part 1 96 93 85 274 Seconds Sub,,547-9x
2022 World Championship,25M Rapid Fire Pistol Men,Qualification,66,1308,ABDELMAGEED Mohamed EGY Part 1 95 85 89 269,,545-11x
2022 World Championship,25M Rapid Fire Pistol Men,Qualification,67,2292,CHOTPAIBOONPUN THA Part 1 96 84 87 267 Peeraphon,,544-14x
2022 World Championship,25M Rapid Fire Pistol Men,Qualification,68,1129,ABDULKHALIQ Abdulmajed BRN Part 1 91 95 89 275,,540-5x
2022 World Championship,25M Rapid Fire Pistol Men,Qualification,69,1994,OKPAKU Anire NGR Part 1 93 85 86 264,,536-6x
2022 World Championship,25M Rapid Fire Pistol Men,Qualification,70,2418,PLATT Charles USA Part 1 92 89 78 259,,532-11x
2022 World Championship,25M Rapid Fire Pistol Men,Qualification,71,2140,ABUTUAIMEH Hamad Muflih QAT Part 1 91 83 93 267,,524-7x
2022 World Championship,25M Rapid Fire Pistol Men,Qualification,72,1136,RAHMA Abdulla BRN Part 1 92 89 76 257,,510-3x
2022 World Championship,25M Rapid Fire Pistol Men,Qualification,73,2146,AL-MARRI Misfer Rashid QAT Part 1 78 72 63 213,,441-2x
2022 World Championship,25M Rapid Fire Pistol Men,Qualification,74,1850,ALMALKI Mohammed Ahmed KSA Part 1 89 82 79 250 O,,413-1x
2022 World Championship,25M Rapid Fire Pistol Men,Qualification,75,1985,ATABO Sunday NGR Part 1 66 84 59 209 Fidencio Ariel Nat Nation Q Qualification,,DNS
2022 World Championship,10M Air Rifle Men,Gold Medal Match,1,1617,PATIL Rudrankksh Balasaheb,IND,17
2022 World Championship,10M Air Rifle Men,Gold Medal Match,2,1710,SOLLAZZO Danilo Dennis,ITA,13
2022 World Championship,10M Air Rifle Men,Ranking Match,1,1710,SOLLAZZO Danilo Dennis,ITA,262.7
2022 World Championship,10M Air Rifle Men,Ranking Match,2,1617,PATIL Rudrankksh Balasaheb,IND,261.9
2022 World Championship,10M Air Rifle Men,Ranking Match,3,1193,SHENG Lihao,CHN,261.8
2022 World Championship,10M Air Rifle Men,Ranking Match,4,1201,YANG Haoran,CHN,260.2
2022 World Championship,10M Air Rifle Men,Ranking Match,5,1272,PRIVRATSKY Jiri,CZE,207.7
2022 World Championship,10M Air Rifle Men,Ranking Match,6,1660,NEKOUNAM Amir Mohammad,IRI,207.2
2022 World Championship,10M Air Rifle Men,Ranking Match,7,1423,RAYNAUD Alexis,FRA,154.9
2022 World Championship,10M Air Rifle Men,Ranking Match,8,1594,JADHAV Kiran Ankush,IND,154.2
2022 World Championship,10M Air Rifle Men,Qualification,1,1617,PATIL Rudrankksh Balasaheb,IND,633.9
2022 World Championship,10M Air Rifle Men,Qualification,2,1193,SHENG Lihao,CHN,633.3
2022 World Championship,10M Air Rifle Men,Qualification,3,1660,NEKOUNAM Amir Mohammad,IRI,632.5
2022 World Championship,10M Air Rifle Men,Qualification,4,1201,YANG Haoran,CHN,632.1
2022 World Championship,10M Air Rifle Men,Qualification,5,1710,SOLLAZZO Danilo Dennis,ITA,631.9
2022 World Championship,10M Air Rifle Men,Qualification,6,1594,JADHAV Kiran Ankush,IND,630.6
2022 World Championship,10M Air Rifle Men,Qualification,7,1423,RAYNAUD Alexis,FRA,630.1
2022 World Championship,10M Air Rifle Men,Qualification,8,1272,PRIVRATSKY Jiri,CZE,630.0
2022 World Championship,10M Air Rifle Men,Qualification,9,2370,KULISH Serhiy,UKR,629.9
2022 World Championship,10M Air Rifle Men,Qualification,10,2010,LARSEN Henrik,NOR,629.4
2022 World Championship,10M Air Rifle Men,Qualification,11,1195,SONG Buhan,CHN,628.8
2022 World Championship,10M Air Rifle Men,Qualification,12,1480,KOENDERS David,GER,628.8
2022 World Championship,10M Air Rifle Men,Qualification,13,1230,GORSA Petar,CRO,628.5
2022 World Championship,10M Air Rifle Men,Qualification,14,1823,PARK Hajun,KOR,628.3
2022 World Championship,10M Air Rifle Men,Qualification,15,1809,KIM Sangdo,KOR,628.1
2022 World Championship,10M Air Rifle Men,Qualification,16,2210,STEFANOVIC Milutin,SRB,627.8
2022 World Championship,10M Air Rifle Men,Qualification,17,1759,MALINOVSKIY Konstantin,KAZ,627.7
2022 World Championship,10M Air Rifle Men,Qualification,18,1057,STREMPFL Martin,AUT,627.7
2022 World Championship,10M Air Rifle Men,Qualification,19,1549,PENI Istvan,HUN,627.4
2022 World Championship,10M Air Rifle Men,Qualification,20,1269,ENTRICHEL Ales,CZE,627.4
2022 World Championship,10M Air Rifle Men,Qualification,21,1239,PETANJEK Borna,CRO,627.4
2022 World Championship,10M Air Rifle Men,Qualification,22,1741,OKADA Naoya,JPN,627.3
2022 World Championship,10M Air Rifle Men,Qualification,23,2259,JANY Patrik,SVK,627.2
